image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
BRATS_001,29,FLAIR,0.06,0.0465,0.3,0.75,97,17,3,57600,[1],0.5778
BRATS_001,30,FLAIR,0.1136,0.1463,0.4,0.75,83,15,5,57600,[1],0.2928
BRATS_001,31,FLAIR,0.1273,0.2353,0.3469,0.5333,249,80,18,57600,"[1, 3]",0.2927
BRATS_001,32,FLAIR,0.4452,0.2837,0.6706,0.5283,468,200,143,57600,"[1, 2, 3]",0.2998
BRATS_001,33,FLAIR,0.5236,0.0258,0.7249,0.5686,688,145,244,57600,"[1, 2, 3]",0.2927
BRATS_001,34,FLAIR,0.4946,0.0345,0.6587,0.2188,913,289,300,57600,"[1, 2, 3]",0.302
BRATS_001,35,FLAIR,0.5642,0.152,0.6895,0.3354,1051,376,413,57600,"[1, 2, 3]",0.292
BRATS_001,36,FLAIR,0.6356,0.1796,0.7726,0.4402,1123,519,532,57600,"[1, 2, 3]",0.2963
BRATS_001,37,FLAIR,0.6796,0.2174,0.7454,0.3373,1125,513,579,57600,"[1, 2, 3]",0.2979
BRATS_001,38,FLAIR,0.7233,0.2385,0.7207,0.3392,1232,548,698,57600,"[1, 2, 3]",0.2951
BRATS_001,39,FLAIR,0.745,0.2488,0.7533,0.3509,1250,527,742,57600,"[1, 2, 3]",0.2964
BRATS_001,40,FLAIR,0.7744,0.3274,0.8547,0.3817,1283,714,814,57600,"[1, 2, 3]",0.2965
BRATS_001,41,FLAIR,0.767,0.378,0.8437,0.4904,1409,863,896,57600,"[1, 2, 3]",0.296
BRATS_001,42,FLAIR,0.8287,0.392,0.8055,0.4949,1264,712,949,57600,"[1, 2, 3]",0.3032
BRATS_001,43,FLAIR,0.856,0.3875,0.7741,0.5075,1292,685,1028,57600,"[1, 2, 3]",0.298
BRATS_001,44,FLAIR,0.9195,0.7246,0.7352,0.3547,1163,742,1086,57600,"[1, 2, 3]",0.2954
BRATS_001,45,FLAIR,0.7372,0.3275,0.7426,0.2331,1949,1008,1152,57600,"[1, 2, 3]",0.3016
BRATS_001,46,FLAIR,0.7319,0.1963,0.7137,0.3101,2519,1547,1457,57600,"[1, 2, 3]",0.2997
BRATS_001,47,FLAIR,0.7491,0.2707,0.7697,0.3094,2610,2202,1563,57600,"[1, 2, 3]",0.3026
BRATS_001,48,FLAIR,0.7813,0.3292,0.7422,0.358,2545,2127,1643,57600,"[1, 2, 3]",0.2973
BRATS_001,49,FLAIR,0.7824,0.2612,0.6449,0.3169,2757,1337,1783,57600,"[1, 2, 3]",0.2955
BRATS_001,50,FLAIR,0.7905,0.2942,0.718,0.385,2795,2151,1835,57600,"[1, 2, 3]",0.2983
BRATS_001,51,FLAIR,0.7625,0.2623,0.6952,0.2943,3117,2137,1922,57600,"[1, 2, 3]",0.2978
BRATS_001,52,FLAIR,0.7426,0.2425,0.7154,0.2836,3329,2219,1966,57600,"[1, 2, 3]",0.3035
BRATS_001,53,FLAIR,0.7395,0.243,0.7127,0.2373,3338,2036,1960,57600,"[1, 2, 3]",0.3001
BRATS_001,54,FLAIR,0.7451,0.2285,0.759,0.3405,3315,2146,1986,57600,"[1, 2, 3]",0.2958
BRATS_001,55,FLAIR,0.8256,0.4902,0.8118,0.4391,2833,2186,2034,57600,"[1, 2, 3]",0.3002
BRATS_001,56,FLAIR,0.8472,0.5106,0.7505,0.2909,2805,2203,2122,57600,"[1, 2, 3]",0.301
BRATS_001,57,FLAIR,0.879,0.6134,0.7707,0.3352,2662,2305,2182,57600,"[1, 2, 3]",0.3017
BRATS_001,58,FLAIR,0.8672,0.5747,0.7798,0.4331,2773,2592,2248,57600,"[1, 2, 3]",0.2985
BRATS_001,59,FLAIR,0.875,0.5308,0.7969,0.3305,2785,2547,2289,57600,"[1, 2, 3]",0.2957
BRATS_001,60,FLAIR,0.8687,0.5012,0.782,0.3319,2760,2183,2326,57600,"[1, 2, 3]",0.3035
BRATS_001,61,FLAIR,0.8799,0.5193,0.7974,0.4673,2752,2175,2362,57600,"[1, 2, 3]",0.2976
BRATS_001,62,FLAIR,0.8888,0.5437,0.8282,0.431,2789,2128,2400,57600,"[1, 2, 3]",0.3089
BRATS_001,63,FLAIR,0.8962,0.5632,0.8295,0.4414,2813,2227,2458,57600,"[1, 2, 3]",0.2973
BRATS_001,64,FLAIR,0.8829,0.5,0.8064,0.4039,2913,2072,2442,57600,"[1, 2, 3]",0.2961
BRATS_001,65,FLAIR,0.8665,0.419,0.7855,0.3483,2980,2077,2435,57600,"[1, 2, 3]",0.3025
BRATS_001,66,FLAIR,0.8636,0.4062,0.8597,0.4462,3018,2424,2438,57600,"[1, 2, 3]",0.3011
BRATS_001,67,FLAIR,0.8685,0.487,0.8601,0.415,2942,2271,2419,57600,"[1, 2, 3]",0.3029
BRATS_001,68,FLAIR,0.8589,0.4547,0.8957,0.5099,2965,2460,2372,57600,"[1, 2, 3]",0.2982
BRATS_001,69,FLAIR,0.8518,0.4186,0.9264,0.6329,2936,2451,2342,57600,"[1, 2, 3]",0.2971
BRATS_001,70,FLAIR,0.8069,0.3279,0.9161,0.6185,2867,2259,2343,57600,"[1, 2, 3]",0.3061
BRATS_001,71,FLAIR,0.7666,0.2709,0.9126,0.6596,2873,2180,2337,57600,"[1, 2, 3]",0.298
BRATS_001,72,FLAIR,0.7579,0.2687,0.9139,0.6737,2756,2161,2345,57600,"[1, 2, 3]",0.3043
BRATS_001,73,FLAIR,0.8128,0.3854,0.8653,0.4692,3149,2091,2370,57600,"[1, 2, 3]",0.2996
BRATS_001,74,FLAIR,0.8037,0.399,0.8315,0.4883,3150,1979,2305,57600,"[1, 2, 3]",0.2971
BRATS_001,75,FLAIR,0.8093,0.4718,0.8187,0.3235,3135,2088,2314,57600,"[1, 2, 3]",0.301
BRATS_001,76,FLAIR,0.8826,0.5864,0.8837,0.4664,2611,2141,2295,57600,"[1, 2, 3]",0.2953
BRATS_001,77,FLAIR,0.8673,0.6054,0.9103,0.5349,2608,2284,2209,57600,"[1, 2, 3]",0.2995
