image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
liver_0,46,CT,0.0915,0.0,0.1661,0.0381,960,508,46,262144,[2],0.6323
liver_0,56,CT,0.2342,0.12,0.4799,0.0,570,548,173,262144,[2],0.3416
liver_0,57,CT,0.0936,0.095,0.0712,0.0455,4098,5394,368,262144,[2],0.3517
liver_0,58,CT,0.0303,0.1243,0.0829,0.0479,6592,12223,538,262144,[2],0.3451
liver_0,59,CT,0.2283,0.0,0.3303,0.0,2926,1906,377,262144,[2],0.3403
liver_0,60,CT,0.0538,0.0,0.059,0.0764,6834,5816,189,262144,[2],0.3466
liver_0,61,CT,0.1479,0.0,0.3827,0.2121,1165,393,93,262144,[2],0.3477
liver_0,62,CT,0.0244,0.0,0.0571,0.0,972,408,12,262144,[2],0.3423
liver_0,65,CT,0.0173,0.0,0.0465,0.0,1034,378,9,262144,[2],0.3475
liver_0,66,CT,0.0012,0.0086,0.0031,0.0374,8085,15124,150,262144,[2],0.3452
liver_0,67,CT,0.122,0.0,0.2095,0.0,1124,624,73,262144,[2],0.3444
liver_0,68,CT,0.0622,0.0,0.1398,0.0,1028,439,33,262144,[2],0.3393
liver_0,69,CT,0.0396,0.0251,0.0168,0.0713,3655,6991,136,262144,[2],0.3436
liver_0,70,CT,0.1252,0.1111,0.2374,0.2105,494,245,33,262144,[2],0.348
liver_0,71,CT,0.2371,0.0,0.5096,0.1316,1286,506,173,262144,[2],0.3436
liver_0,72,CT,0.2322,0.0533,0.4105,0.0839,1431,723,188,262144,[2],0.3509
liver_1,56,CT,0.15,0.0726,0.2291,0.1163,814,484,66,262144,[2],0.358
liver_1,57,CT,0.0325,0.0665,0.0863,0.0384,5192,11458,846,262144,[2],0.3883
liver_1,58,CT,0.0071,0.0335,0.1867,0.1123,2965,8642,986,262144,[2],0.3802
liver_1,59,CT,0.3395,0.0,0.4441,0.0535,3233,2316,661,262144,[2],0.3655
liver_1,60,CT,0.0999,0.0559,0.1046,0.0287,7889,6899,481,262144,[2],0.3465
liver_1,61,CT,0.0295,0.0564,0.0698,0.0467,8259,7462,356,262144,[2],0.3553
liver_1,62,CT,0.2994,0.0,0.7111,0.1832,1727,551,304,262144,[2],0.3423
liver_1,63,CT,0.1136,0.0,0.3621,0.1731,1412,379,85,262144,[2],0.3391
liver_1,64,CT,0.0724,0.0,0.4089,0.2687,1251,178,47,262144,[2],0.341
liver_1,65,CT,0.0156,0.0376,0.0289,0.0,18568,15490,227,262144,[2],0.3492
liver_1,66,CT,0.0498,0.0285,0.0477,0.0029,14442,16720,445,262144,[2],0.3482
liver_1,67,CT,0.0899,0.0716,0.1028,0.0799,4583,5141,288,262144,[2],0.343
liver_1,68,CT,0.0048,0.0303,0.0673,0.1,2518,7470,404,262144,[2],0.3497
liver_1,69,CT,0.3768,0.08,0.6648,0.2034,1008,470,234,262144,[2],0.3371
liver_1,70,CT,0.0566,0.0263,0.07,0.0404,20392,14442,595,262144,[2],0.3486
liver_1,71,CT,0.0497,0.0454,0.045,0.0311,3159,8174,580,262144,[2],0.3435
liver_1,72,CT,0.3375,0.0,0.6207,0.1749,1862,798,378,262144,[2],0.3452
liver_1,73,CT,0.2234,0.1003,0.2647,0.0,1651,1383,211,262144,[2],0.3452
liver_10,327,CT,0.0333,0.0,0.0638,0.0,827,425,14,262144,[2],0.562
liver_10,328,CT,0.1159,0.0,0.2591,0.0,1219,504,75,262144,[2],0.3417
liver_10,329,CT,0.2052,0.0,0.3077,0.0,1679,1056,192,262144,[2],0.3488
liver_10,330,CT,0.3187,0.0,0.5027,0.0,1994,1126,378,262144,[2],0.3386
liver_10,331,CT,0.3098,0.0,0.5788,0.0,2275,1024,417,262144,[2],0.3485
liver_10,332,CT,0.3282,0.0,0.6159,0.043,2491,1099,489,262144,[2],0.3407
liver_10,333,CT,0.3412,0.0,0.5397,0.0,2713,1510,558,262144,[2],0.3482
liver_10,334,CT,0.361,0.0,0.6046,0.0,2847,1447,627,262144,[2],0.3477
liver_10,335,CT,0.3867,0.0,0.5727,0.0267,2950,1762,707,262144,[2],0.3489
liver_10,336,CT,0.4362,0.0388,0.5924,0.1514,2696,1618,752,262144,[2],0.3435
liver_10,337,CT,0.3708,0.0,0.6356,0.0804,3414,1668,777,262144,[2],0.3683
liver_10,338,CT,0.3632,0.0,0.5765,0.1472,3542,1743,786,262144,[2],0.3509
liver_10,339,CT,0.381,0.0,0.5752,0.1958,3378,1844,795,262144,[2],0.3388
liver_10,340,CT,0.4083,0.0471,0.5683,0.1447,3153,1840,810,262144,[2],0.347
liver_10,341,CT,0.3755,0.0,0.558,0.2131,3526,2092,815,262144,[2],0.3381
liver_10,342,CT,0.3651,0.0,0.6497,0.0,3596,1669,803,262144,[2],0.3435
liver_10,343,CT,0.3999,0.0798,0.7319,0.1981,2927,1275,739,262144,[2],0.3431
liver_10,344,CT,0.3877,0.069,0.724,0.2172,2734,1155,660,262144,[2],0.346
liver_10,345,CT,0.3409,0.0,0.6975,0.0615,2862,1098,588,262144,[2],0.3411
liver_10,346,CT,0.3973,0.0775,0.7473,0.3764,2012,848,525,262144,[2],0.3529
liver_10,347,CT,0.2858,0.0826,0.4755,0.1116,2969,1587,495,262144,[2],0.3435
liver_10,348,CT,0.2664,0.0591,0.4161,0.2117,3020,1353,464,262144,[2],0.3497
liver_10,349,CT,0.2314,0.0647,0.3738,0.1068,2874,1675,385,262144,[2],0.3483
liver_10,350,CT,0.1811,0.0,0.3191,0.0769,3093,1290,308,262144,[2],0.3447
liver_10,351,CT,0.1946,0.0,0.3847,0.0,1772,802,191,262144,[2],0.3369
liver_10,352,CT,0.2031,0.0,0.4079,0.0,1725,761,195,262144,[2],0.3457
liver_10,353,CT,0.2041,0.0,0.5111,0.0,1716,568,195,262144,[2],0.3432
liver_10,354,CT,0.1854,0.0,0.5537,0.0684,1967,525,201,262144,[2],0.3423
liver_10,355,CT,0.1753,0.0,0.6309,0.2477,2019,421,194,262144,[2],0.3489
liver_10,356,CT,0.1778,0.0,0.4289,0.0,1701,608,166,262144,[2],0.3471
liver_10,357,CT,0.1521,0.0,0.3941,0.0,1774,595,146,262144,[2],0.3474
liver_10,358,CT,0.1519,0.0,0.3808,0.0,1497,523,123,262144,[2],0.3471
liver_10,367,CT,0.0097,0.0,0.0188,0.0,822,421,4,262144,[2],0.3527
liver_10,368,CT,0.0963,0.0,0.1622,0.0,1246,714,63,262144,[2],0.3439
liver_10,369,CT,0.146,0.0,0.3561,0.1269,1638,590,129,262144,[2],0.3466
liver_10,370,CT,0.2496,0.0,0.4296,0.0,1627,848,232,262144,[2],0.342
liver_10,371,CT,0.3223,0.0213,0.5103,0.0,1489,835,286,262144,[2],0.3718
liver_10,372,CT,0.3335,0.0,0.5523,0.0,1754,920,351,262144,[2],0.3402
liver_10,373,CT,0.3186,0.0,0.6036,0.0118,2238,981,424,262144,[2],0.3436
liver_10,374,CT,0.3689,0.0,0.5991,0.0,2025,1071,458,262144,[2],0.3432
liver_10,375,CT,0.4353,0.0225,0.6811,0.0,1693,912,471,262144,[2],0.3403
liver_10,376,CT,0.5366,0.1267,0.5924,0.0,1290,1124,473,262144,[2],0.3461
liver_10,377,CT,0.6722,0.2657,0.6648,0.0473,952,968,482,262144,[2],0.3464
