image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
BRATS_001,29,FLAIR,0.5,1.0,0.0,0.0,1,0,3,57600,[1],0.5812
BRATS_001,30,FLAIR,0.5714,1.0,0.0,0.0,2,0,5,57600,[1],0.2917
BRATS_001,31,FLAIR,0.3636,0.7105,0.4615,0.7273,48,8,18,57600,"[1, 3]",0.2938
BRATS_001,32,FLAIR,0.7032,0.4796,0.4457,0.2424,167,41,143,57600,"[1, 2, 3]",0.2889
BRATS_001,33,FLAIR,0.8403,0.7304,0.3841,0.0,232,58,244,57600,"[1, 2, 3]",0.2992
BRATS_001,34,FLAIR,0.8538,0.688,0.2955,0.0,302,52,300,57600,"[1, 2, 3]",0.2912
BRATS_001,35,FLAIR,0.7465,0.4264,0.6369,0.3429,672,215,413,57600,"[1, 2, 3]",0.2926
BRATS_001,36,FLAIR,0.731,0.3214,0.651,0.3427,899,279,532,57600,"[1, 2, 3]",0.2988
BRATS_001,37,FLAIR,0.8006,0.505,0.6369,0.3566,815,294,579,57600,"[1, 2, 3]",0.2906
BRATS_001,38,FLAIR,0.8319,0.5096,0.5801,0.1611,932,288,698,57600,"[1, 2, 3]",0.3005
BRATS_001,39,FLAIR,0.8561,0.5784,0.6092,0.2614,961,325,742,57600,"[1, 2, 3]",0.293
BRATS_001,40,FLAIR,0.8797,0.6058,0.737,0.2412,973,475,814,57600,"[1, 2, 3]",0.2933
BRATS_001,41,FLAIR,0.8622,0.5226,0.7831,0.4709,1122,598,896,57600,"[1, 2, 3]",0.2987
BRATS_001,42,FLAIR,0.9085,0.5896,0.7009,0.4246,975,512,949,57600,"[1, 2, 3]",0.2921
BRATS_001,43,FLAIR,0.9139,0.6756,0.677,0.107,1051,526,1028,57600,"[1, 2, 3]",0.3041
BRATS_001,44,FLAIR,0.9407,0.7902,0.7004,0.3109,1057,593,1086,57600,"[1, 2, 3]",0.2938
BRATS_001,45,FLAIR,0.8926,0.4962,0.7227,0.2108,1268,871,1152,57600,"[1, 2, 3]",0.2953
BRATS_001,46,FLAIR,0.754,0.2779,0.663,0.1768,2389,1062,1457,57600,"[1, 2, 3]",0.3001
BRATS_001,47,FLAIR,0.7872,0.4043,0.6992,0.2674,2352,1512,1563,57600,"[1, 2, 3]",0.2929
BRATS_001,48,FLAIR,0.8017,0.4093,0.6756,0.2195,2376,1551,1643,57600,"[1, 2, 3]",0.3053
BRATS_001,49,FLAIR,0.8674,0.6124,0.6424,0.1859,2236,1321,1783,57600,"[1, 2, 3]",0.2921
BRATS_001,50,FLAIR,0.866,0.5949,0.6482,0.1072,2315,1346,1835,57600,"[1, 2, 3]",0.2953
BRATS_001,51,FLAIR,0.8788,0.653,0.7005,0.1926,2334,1664,1922,57600,"[1, 2, 3]",0.3033
BRATS_001,52,FLAIR,0.8697,0.6159,0.7141,0.1955,2447,1846,1966,57600,"[1, 2, 3]",0.2947
BRATS_001,53,FLAIR,0.8537,0.5302,0.7153,0.2326,2550,1647,1960,57600,"[1, 2, 3]",0.302
BRATS_001,54,FLAIR,0.854,0.5531,0.7742,0.3588,2583,1726,1986,57600,"[1, 2, 3]",0.2966
BRATS_001,55,FLAIR,0.8618,0.6418,0.8019,0.4208,2547,1702,2034,57600,"[1, 2, 3]",0.2975
BRATS_001,56,FLAIR,0.8774,0.6124,0.7507,0.2678,2558,1605,2122,57600,"[1, 2, 3]",0.2991
BRATS_001,57,FLAIR,0.9135,0.6883,0.7564,0.3373,2420,1533,2182,57600,"[1, 2, 3]",0.296
BRATS_001,58,FLAIR,0.8993,0.6473,0.738,0.3714,2447,1416,2248,57600,"[1, 2, 3]",0.3018
BRATS_001,59,FLAIR,0.8978,0.6152,0.7765,0.3249,2547,1572,2289,57600,"[1, 2, 3]",0.2939
BRATS_001,60,FLAIR,0.8828,0.569,0.7903,0.3844,2579,1680,2326,57600,"[1, 2, 3]",0.2967
BRATS_001,61,FLAIR,0.9011,0.5497,0.7902,0.4521,2583,1632,2362,57600,"[1, 2, 3]",0.2993
BRATS_001,62,FLAIR,0.8969,0.5564,0.7856,0.4082,2691,1584,2400,57600,"[1, 2, 3]",0.2964
BRATS_001,63,FLAIR,0.9068,0.5561,0.7925,0.3716,2690,1663,2458,57600,"[1, 2, 3]",0.2967
BRATS_001,64,FLAIR,0.9055,0.5166,0.7566,0.35,2614,1531,2442,57600,"[1, 2, 3]",0.2951
BRATS_001,65,FLAIR,0.8842,0.5024,0.7665,0.3881,2720,1617,2435,57600,"[1, 2, 3]",0.2936
BRATS_001,66,FLAIR,0.886,0.4837,0.8217,0.4032,2808,1853,2438,57600,"[1, 2, 3]",0.2982
BRATS_001,67,FLAIR,0.8556,0.5116,0.766,0.4082,2476,1641,2419,57600,"[1, 2, 3]",0.299
BRATS_001,68,FLAIR,0.8823,0.5023,0.7846,0.4543,2692,1691,2372,57600,"[1, 2, 3]",0.2938
BRATS_001,69,FLAIR,0.8703,0.4751,0.8576,0.4762,2684,1949,2342,57600,"[1, 2, 3]",0.293
BRATS_001,70,FLAIR,0.8108,0.3444,0.7792,0.2934,2672,1592,2343,57600,"[1, 2, 3]",0.2928
BRATS_001,71,FLAIR,0.786,0.3221,0.7666,0.3097,2645,1493,2337,57600,"[1, 2, 3]",0.2979
BRATS_001,72,FLAIR,0.8019,0.354,0.7442,0.3192,2384,1412,2345,57600,"[1, 2, 3]",0.2977
BRATS_001,73,FLAIR,0.8508,0.4496,0.8009,0.2513,2254,1608,2370,57600,"[1, 2, 3]",0.2912
BRATS_001,74,FLAIR,0.8683,0.4075,0.7813,0.2967,2412,1491,2305,57600,"[1, 2, 3]",0.2999
BRATS_001,75,FLAIR,0.9392,0.769,0.8207,0.3263,2160,1641,2314,57600,"[1, 2, 3]",0.2937
