image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
pancreas_001,33,CT,0.6365,0.1241,0.7855,0.3652,587,360,274,262144,"[1, 2]",0.6304
pancreas_001,34,CT,0.9239,0.7104,0.8594,0.4975,1154,861,1080,262144,"[1, 2]",0.3451
pancreas_001,35,CT,0.9463,0.7928,0.8339,0.3583,1361,1111,1340,262144,"[1, 2]",0.3458
pancreas_001,36,CT,0.9255,0.6606,0.7364,0.2442,1483,1254,1644,262144,"[1, 2]",0.3402
pancreas_001,37,CT,0.9091,0.6931,0.8072,0.2799,1654,1437,1846,262144,"[1, 2]",0.3424
pancreas_001,38,CT,0.9073,0.6645,0.8147,0.3489,1661,1403,1921,262144,"[1, 2]",0.3492
pancreas_001,39,CT,0.8859,0.5982,0.8587,0.4417,1831,1499,1955,262144,"[1, 2]",0.3421
pancreas_001,40,CT,0.8566,0.4088,0.853,0.2557,2178,1584,2048,262144,"[1, 2]",0.3499
pancreas_001,41,CT,0.8815,0.5117,0.8732,0.3481,2125,1716,2093,262144,"[1, 2]",0.3481
pancreas_001,42,CT,0.8701,0.4765,0.8793,0.2526,2224,1776,2111,262144,"[1, 2]",0.3435
pancreas_001,43,CT,0.8505,0.4199,0.8262,0.2971,2179,1640,2122,262144,"[1, 2]",0.3441
pancreas_001,44,CT,0.8144,0.4043,0.801,0.3303,2378,1841,2224,262144,"[1, 2]",0.3444
pancreas_001,45,CT,0.8551,0.4735,0.7713,0.2739,2451,1701,2222,262144,"[1, 2]",0.3438
pancreas_001,46,CT,0.818,0.4556,0.7589,0.2038,2127,1683,2186,262144,"[1, 2]",0.3493
pancreas_001,47,CT,0.8825,0.5818,0.7476,0.2249,2500,1863,2198,262144,"[1, 2]",0.3429
pancreas_001,48,CT,0.859,0.581,0.7619,0.1794,2662,2303,2162,262144,"[1, 2]",0.3439
pancreas_001,49,CT,0.8402,0.5701,0.7002,0.1267,2715,2697,2153,262144,"[1, 2]",0.3403
pancreas_001,50,CT,0.758,0.4504,0.6787,0.1382,2965,2752,2143,262144,"[1, 2]",0.3476
pancreas_001,51,CT,0.7169,0.4042,0.6276,0.2068,3435,3221,2200,262144,"[1, 2]",0.347
pancreas_001,52,CT,0.6325,0.2592,0.5439,0.1078,7623,6849,3682,262144,"[1, 2]",0.346
