image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
spleen_10,23,CT,0.6027,0.1317,0.7367,0.3005,804,657,467,262144,[1],0.6346
spleen_10,24,CT,0.9128,0.6349,0.9173,0.5054,1554,1359,1314,262144,[1],0.3503
spleen_10,25,CT,0.9501,0.7588,0.8892,0.5224,2117,1702,1935,262144,[1],0.3469
spleen_10,26,CT,0.9031,0.5074,0.8683,0.3196,2984,2552,2559,262144,[1],0.3525
spleen_10,27,CT,0.8591,0.5996,0.734,0.2096,5189,4893,3935,262144,[1],0.3477
spleen_10,28,CT,0.9583,0.6978,0.6607,0.0411,4894,4891,4548,262144,[1],0.3522
spleen_10,29,CT,0.9611,0.7093,0.6566,0.0315,5201,6041,4833,262144,[1],0.3466
spleen_10,30,CT,0.9592,0.7308,0.6699,0.0288,5472,6069,5043,262144,[1],0.3522
spleen_10,31,CT,0.9479,0.6252,0.9524,0.6766,5483,5370,4949,262144,[1],0.3468
spleen_10,32,CT,0.9429,0.6129,0.9597,0.7896,5076,4885,4537,262144,[1],0.353
spleen_10,33,CT,0.9243,0.5456,0.9626,0.8217,4919,4468,4227,262144,[1],0.3487
spleen_10,34,CT,0.8654,0.4103,0.9543,0.7796,4914,4064,3783,262144,[1],0.346
spleen_10,35,CT,0.8359,0.4406,0.9745,0.9635,4543,3248,3307,262144,[1],0.3527
spleen_10,36,CT,0.8291,0.3976,0.9666,0.8626,4062,2841,2876,262144,[1],0.3488
spleen_10,37,CT,0.7347,0.1606,0.9731,0.9678,4092,2417,2376,262144,[1],0.3488
spleen_10,38,CT,0.7171,0.0669,0.8577,0.2709,3029,1786,1693,262144,[1],0.3451
spleen_10,39,CT,0.5997,0.0288,0.8697,0.4886,1609,677,689,262144,[1],0.3551
spleen_12,62,CT,0.6795,0.3861,0.7391,0.378,447,322,230,262144,[1],0.3642
spleen_12,63,CT,0.7787,0.1772,0.8176,0.5179,941,557,600,262144,[1],0.3927
spleen_12,64,CT,0.8668,0.4983,0.8246,0.5693,1205,1108,927,262144,[1],0.3717
spleen_12,65,CT,0.9032,0.6135,0.8892,0.6512,1440,1324,1195,262144,[1],0.3412
spleen_12,66,CT,0.9074,0.6528,0.8794,0.5851,1715,1676,1426,262144,[1],0.3424
spleen_12,67,CT,0.9188,0.6969,0.8493,0.3453,1937,2014,1648,262144,[1],0.3503
spleen_12,68,CT,0.9179,0.7415,0.8799,0.4934,2162,2046,1834,262144,[1],0.3444
spleen_12,69,CT,0.9155,0.7136,0.8632,0.3333,2382,2442,2011,262144,[1],0.3516
spleen_12,70,CT,0.9192,0.6711,0.9044,0.4545,2598,2597,2215,262144,[1],0.3498
spleen_12,71,CT,0.9284,0.7097,0.9225,0.6321,2797,2668,2429,262144,[1],0.3549
spleen_12,72,CT,0.9378,0.7646,0.9266,0.625,3013,2872,2662,262144,[1],0.347
spleen_12,73,CT,0.9398,0.7434,0.9471,0.7743,3258,2985,2892,262144,[1],0.3519
spleen_12,74,CT,0.944,0.7739,0.9491,0.7713,3523,3228,3155,262144,[1],0.3485
spleen_12,75,CT,0.9373,0.6685,0.9623,0.8143,3887,3597,3430,262144,[1],0.3531
spleen_12,76,CT,0.9403,0.6849,0.9549,0.7532,4174,4008,3704,262144,[1],0.347
spleen_12,77,CT,0.9478,0.6908,0.9513,0.723,4424,4246,3991,262144,[1],0.3509
spleen_12,78,CT,0.9539,0.6833,0.9671,0.8322,4697,4467,4308,262144,[1],0.3473
spleen_12,79,CT,0.9564,0.6953,0.9684,0.8293,5015,4770,4619,262144,[1],0.3528
spleen_12,80,CT,0.9606,0.7185,0.9615,0.7436,5280,5098,4949,262144,[1],0.3491
spleen_12,81,CT,0.9628,0.7602,0.9368,0.5798,5498,4983,5339,262144,[1],0.3483
spleen_12,82,CT,0.9633,0.6983,0.9421,0.5343,6014,5506,5762,262144,[1],0.3541
spleen_12,83,CT,0.9662,0.767,0.937,0.4825,6264,5880,6094,262144,[1],0.3509
spleen_12,84,CT,0.9691,0.8299,0.9116,0.4114,6546,6829,6427,262144,[1],0.3656
spleen_12,85,CT,0.9644,0.7983,0.8692,0.4193,7089,8176,6773,262144,[1],0.3502
spleen_12,86,CT,0.9656,0.7437,0.8992,0.4519,7381,8458,7116,262144,[1],0.3511
spleen_12,87,CT,0.9705,0.7871,0.9009,0.4081,7740,8707,7492,262144,[1],0.3513
spleen_12,88,CT,0.9699,0.8082,0.9098,0.4049,8188,9089,7911,262144,[1],0.3532
spleen_12,89,CT,0.9701,0.8013,0.8701,0.2516,8652,10656,8373,262144,[1],0.3497
spleen_12,90,CT,0.9742,0.7847,0.8009,0.2642,9156,12923,8840,262144,[1],0.3592
spleen_12,91,CT,0.9765,0.8133,0.8107,0.2673,9548,12991,9254,262144,[1],0.3493
spleen_12,92,CT,0.975,0.7848,0.8426,0.1985,9870,12530,9626,262144,[1],0.3558
spleen_12,93,CT,0.9745,0.7824,0.8652,0.2316,10146,12391,9973,262144,[1],0.35
spleen_12,94,CT,0.9741,0.772,0.8553,0.3281,10394,12986,10271,262144,[1],0.3518
spleen_12,95,CT,0.9645,0.6731,0.8299,0.2338,10859,14036,10529,262144,[1],0.3477
spleen_12,96,CT,0.9664,0.6143,0.7905,0.1415,11008,15132,10722,262144,[1],0.3481
spleen_12,97,CT,0.9661,0.6142,0.7665,0.1896,11137,16680,10897,262144,[1],0.3569
