image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
la_003,45,MRI,0.061,0.0,0.0,0.0,286,265,9,102400,[1],0.5992
la_003,46,MRI,0.1899,0.0,0.058,0.2239,324,552,34,102400,[1],0.3104
la_003,47,MRI,0.3729,0.1702,0.1061,0.3,288,556,66,102400,[1],0.3098
la_003,48,MRI,0.294,0.1158,0.0024,0.1006,483,749,102,102400,[1],0.3046
la_003,49,MRI,0.1407,0.129,0.013,0.119,1221,890,186,102400,[1],0.311
la_003,50,MRI,0.1726,0.0332,0.0016,0.0848,907,940,275,102400,[1],0.3142
la_003,51,MRI,0.2093,0.0573,0.0,0.1053,696,942,374,102400,[1],0.3101
la_003,52,MRI,0.2662,0.1018,0.0094,0.1701,399,1445,480,102400,[1],0.3158
la_003,53,MRI,0.1866,0.0977,0.0693,0.1862,705,1400,592,102400,[1],0.3073
la_003,54,MRI,0.4986,0.3407,0.2266,0.2227,1867,1840,720,102400,[1],0.3139
la_003,55,MRI,0.4534,0.1375,0.3283,0.2348,2670,2717,810,102400,[1],0.3129
la_003,56,MRI,0.4578,0.1,0.447,0.1825,2764,2279,884,102400,[1],0.3102
la_003,57,MRI,0.5457,0.3678,0.4785,0.3071,2296,1979,955,102400,[1],0.314
la_003,58,MRI,0.5288,0.4091,0.4882,0.2869,2261,1997,1018,102400,[1],0.3132
la_003,59,MRI,0.5661,0.4046,0.5131,0.2193,2461,2294,1054,102400,[1],0.3169
la_003,60,MRI,0.5136,0.2268,0.55,0.2667,2971,2171,1087,102400,[1],0.3095
la_003,61,MRI,0.1586,0.2864,0.6043,0.304,1749,2233,1113,102400,[1],0.3108
la_003,62,MRI,0.1579,0.2674,0.6184,0.2424,1349,2337,1146,102400,[1],0.3212
la_003,63,MRI,0.573,0.268,0.6236,0.1658,2431,2370,1171,102400,[1],0.3199
la_003,64,MRI,0.6056,0.1855,0.6743,0.1911,2332,2291,1185,102400,[1],0.3157
la_003,65,MRI,0.7017,0.1895,0.6737,0.3139,2098,2298,1211,102400,[1],0.3096
la_003,66,MRI,0.8344,0.3371,0.6748,0.3187,1700,2221,1217,102400,[1],0.3122
la_003,67,MRI,0.851,0.4,0.6829,0.2305,1646,2263,1219,102400,[1],0.3127
la_003,68,MRI,0.8506,0.4308,0.7246,0.3175,1631,1992,1207,102400,[1],0.3142
la_003,69,MRI,0.8603,0.4795,0.7119,0.177,1561,2135,1180,102400,[1],0.314
la_003,70,MRI,0.7703,0.1683,0.6636,0.0442,1847,2330,1157,102400,[1],0.311
la_003,71,MRI,0.7438,0.1225,0.6945,0.0779,1910,2126,1131,102400,[1],0.3165
la_003,72,MRI,0.7175,0.0432,0.6912,0.1677,1966,2083,1100,102400,[1],0.3106
la_003,73,MRI,0.6744,0.0324,0.6258,0.17,2109,1899,1073,102400,[1],0.3101
la_003,74,MRI,0.825,0.2897,0.6435,0.1579,1484,1917,1042,102400,[1],0.3166
la_003,75,MRI,0.8645,0.5134,0.6076,0.2159,1349,2334,1027,102400,[1],0.3122
la_003,76,MRI,0.922,0.716,0.6832,0.2314,1182,1928,1011,102400,[1],0.3183
la_003,77,MRI,0.823,0.3926,0.715,0.1384,1410,1772,986,102400,[1],0.3112
la_003,78,MRI,0.8107,0.3651,0.6883,0.1589,1429,1856,974,102400,[1],0.3182
la_003,79,MRI,0.7547,0.2329,0.7,0.2462,1571,1748,952,102400,[1],0.3095
la_003,80,MRI,0.7788,0.2951,0.7621,0.4021,1466,1432,935,102400,[1],0.3136
la_003,81,MRI,0.768,0.383,0.7444,0.1957,1467,1489,921,102400,[1],0.3206
la_003,82,MRI,0.7486,0.3882,0.6919,0.0978,1473,1574,886,102400,[1],0.32
la_003,83,MRI,0.7743,0.5449,0.723,0.2226,1362,1492,862,102400,[1],0.3126
la_003,84,MRI,0.7922,0.4377,0.7897,0.4729,1264,1225,829,102400,[1],0.309
la_003,85,MRI,0.7525,0.4936,0.7103,0.3004,1328,1367,801,102400,[1],0.3137
