image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
prostate_00,0,T2,0.3429,0.0,0.4643,0.2016,2759,1841,571,102400,"[1, 2]",0.6505
prostate_00,1,T2,0.5655,0.0,0.564,0.0559,4330,3665,1707,102400,"[1, 2]",0.3315
prostate_00,2,T2,0.7034,0.0811,0.5097,0.0597,3821,4091,2073,102400,"[1, 2]",0.3283
prostate_00,3,T2,0.7844,0.066,0.4841,0.1032,3516,4520,2420,102400,"[1, 2]",0.3292
prostate_00,4,T2,0.8803,0.3837,0.577,0.0532,3547,5283,2817,102400,"[1, 2]",0.3293
prostate_00,5,T2,0.8544,0.177,0.6841,0.0594,4095,5598,3070,102400,"[1, 2]",0.3334
prostate_00,6,T2,0.7997,0.2791,0.7292,0.0764,4942,5720,3306,102400,"[1, 2]",0.3297
prostate_00,7,T2,0.846,0.118,0.7435,0.0621,4321,5545,3308,102400,"[1, 2]",0.3367
prostate_00,8,T2,0.9129,0.4359,0.7439,0.0833,3688,5414,3318,102400,"[1, 2]",0.3317
prostate_00,9,T2,0.879,0.2924,0.7253,0.012,4006,5552,3159,102400,"[1, 2]",0.3367
prostate_00,10,T2,0.7333,0.2267,0.7191,0.0,5185,5358,3008,102400,"[1, 2]",0.3286
prostate_00,11,T2,0.6925,0.0388,0.7069,0.0246,4382,4246,2321,102400,[2],0.3286
prostate_00,12,T2,0.7457,0.1411,0.5302,0.0,1969,3263,1177,102400,[2],0.3459
prostate_00,13,T2,0.4886,0.0272,0.4144,0.0,1828,2261,591,102400,[2],0.3326
prostate_01,2,T2,0.1812,0.0,0.2551,0.0,2560,1744,255,102400,[2],0.3269
prostate_01,3,T2,0.369,0.0,0.4361,0.0,3302,2679,747,102400,[2],0.3256
prostate_01,4,T2,0.4929,0.0044,0.4442,0.0264,3700,3608,1210,102400,"[1, 2]",0.3325
prostate_01,5,T2,0.582,0.0857,0.4296,0.1198,4711,4480,1949,102400,"[1, 2]",0.3245
