image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
pancreas_001,33,CT,0.4062,0.0133,0.4215,0.0,1075,1026,274,262144,"[1, 2]",0.6316
pancreas_001,34,CT,0.7962,0.3542,0.6882,0.1012,1570,1922,1080,262144,"[1, 2]",0.3518
pancreas_001,35,CT,0.8547,0.5,0.7266,0.2331,1674,2332,1340,262144,"[1, 2]",0.3444
pancreas_001,36,CT,0.7843,0.252,0.7787,0.0757,2367,2396,1644,262144,"[1, 2]",0.3518
pancreas_001,37,CT,0.695,0.2116,0.7205,0.0434,3144,2856,1846,262144,"[1, 2]",0.3457
pancreas_001,38,CT,0.8162,0.3904,0.7137,0.0,2438,3437,1921,262144,"[1, 2]",0.3511
pancreas_001,39,CT,0.7066,0.2754,0.7211,0.0,3140,3467,1955,262144,"[1, 2]",0.3451
pancreas_001,40,CT,0.7179,0.2782,0.7176,0.0,3337,3565,2048,262144,"[1, 2]",0.3541
pancreas_001,41,CT,0.7307,0.3791,0.7286,0.0,3239,3652,2093,262144,"[1, 2]",0.3457
pancreas_001,42,CT,0.7607,0.3154,0.7102,0.0,3037,3834,2111,262144,"[1, 2]",0.3503
pancreas_001,43,CT,0.7604,0.2759,0.6737,0.0,3091,3860,2122,262144,"[1, 2]",0.3426
pancreas_001,44,CT,0.8056,0.2945,0.6455,0.019,2888,4252,2224,262144,"[1, 2]",0.3508
pancreas_001,45,CT,0.8113,0.3579,0.6398,0.044,3036,3996,2222,262144,"[1, 2]",0.3475
pancreas_001,46,CT,0.816,0.3277,0.631,0.0457,2956,4068,2186,262144,"[1, 2]",0.3469
pancreas_001,47,CT,0.8316,0.4805,0.627,0.0377,2898,4319,2198,262144,"[1, 2]",0.3456
pancreas_001,48,CT,0.8323,0.4837,0.6692,0.0614,2901,4273,2162,262144,"[1, 2]",0.3499
pancreas_001,49,CT,0.7138,0.3851,0.6471,0.0565,3798,4405,2153,262144,"[1, 2]",0.3526
pancreas_001,50,CT,0.6511,0.2871,0.6472,0.0915,4185,4377,2143,262144,"[1, 2]",0.346
pancreas_001,51,CT,0.6381,0.2569,0.5776,0.0687,4620,5227,2200,262144,"[1, 2]",0.3558
pancreas_001,52,CT,0.5986,0.1868,0.5266,0.0646,8516,9813,3682,262144,"[1, 2]",0.3503
pancreas_001,53,CT,0.62,0.1774,0.4973,0.0464,7626,10042,3665,262144,"[1, 2]",0.3476
