image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
spleen_10,23,CT,0.6672,0.1435,0.7662,0.3119,771,598,467,262144,[1],0.6447
spleen_10,24,CT,0.9355,0.7517,0.9112,0.6337,1444,1254,1314,262144,[1],0.3492
spleen_10,25,CT,0.9584,0.8171,0.8466,0.3289,2057,1467,1935,262144,[1],0.3712
spleen_10,26,CT,0.9394,0.6582,0.8495,0.2171,2736,2206,2559,262144,[1],0.3661
spleen_10,27,CT,0.8767,0.6458,0.7073,0.1078,4985,4359,3935,262144,[1],0.3482
spleen_10,28,CT,0.9614,0.7233,0.6362,0.026,4863,4578,4548,262144,[1],0.3793
spleen_10,29,CT,0.9632,0.7215,0.619,0.0248,5173,5452,4833,262144,[1],0.3833
spleen_10,30,CT,0.9604,0.7358,0.6314,0.0278,5459,5473,5043,262144,[1],0.3595
spleen_10,31,CT,0.9515,0.6841,0.9573,0.7126,5445,5309,4949,262144,[1],0.35
spleen_10,32,CT,0.9494,0.6728,0.9659,0.8339,5010,4808,4537,262144,[1],0.3448
spleen_10,33,CT,0.9435,0.6491,0.9656,0.8544,4733,4425,4227,262144,[1],0.3578
spleen_10,34,CT,0.8912,0.4568,0.9584,0.8277,4657,3903,3783,262144,[1],0.3536
spleen_10,35,CT,0.8753,0.5036,0.9749,0.9635,4188,3231,3307,262144,[1],0.3732
spleen_10,36,CT,0.9083,0.5113,0.9648,0.8575,3457,2804,2876,262144,[1],0.3638
spleen_10,37,CT,0.7639,0.1777,0.9731,0.9569,3845,2376,2376,262144,[1],0.3604
spleen_10,38,CT,0.759,0.0707,0.8122,0.1763,2768,1299,1693,262144,[1],0.3697
spleen_10,39,CT,0.6967,0.1956,0.869,0.517,1289,662,689,262144,[1],0.355
spleen_12,62,CT,0.7455,0.4966,0.7613,0.641,387,214,230,262144,[1],0.3697
spleen_12,63,CT,0.8362,0.4017,0.833,0.7158,835,478,600,262144,[1],0.3806
spleen_12,64,CT,0.8909,0.6049,0.8127,0.3399,1145,862,927,262144,[1],0.3461
spleen_12,65,CT,0.9126,0.6759,0.8821,0.6599,1413,1086,1195,262144,[1],0.3758
spleen_12,66,CT,0.9096,0.6639,0.8884,0.6378,1705,1476,1426,262144,[1],0.3757
spleen_12,67,CT,0.9219,0.7039,0.8552,0.4533,1923,1867,1648,262144,[1],0.3591
spleen_12,68,CT,0.9198,0.7531,0.8837,0.5784,2154,1871,1834,262144,[1],0.3696
spleen_12,69,CT,0.9161,0.7136,0.8672,0.4413,2377,2237,2011,262144,[1],0.3678
spleen_12,70,CT,0.9207,0.6846,0.9176,0.6056,2590,2423,2215,262144,[1],0.3652
spleen_12,71,CT,0.9297,0.7226,0.9314,0.7603,2788,2525,2429,262144,[1],0.3695
spleen_12,72,CT,0.9396,0.7854,0.9295,0.6969,3002,2782,2662,262144,[1],0.3652
spleen_12,73,CT,0.9415,0.7677,0.9495,0.8056,3245,2888,2892,262144,[1],0.364
spleen_12,74,CT,0.9467,0.791,0.95,0.7848,3502,3148,3155,262144,[1],0.3679
