image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
la_003,45,MRI,0.0655,0.0294,0.0,0.0,266,88,9,102400,[1],0.6761
la_003,46,MRI,0.2179,0.0253,0.3105,0.0488,278,185,34,102400,[1],0.3589
la_003,47,MRI,0.4151,0.2209,0.4258,0.1461,252,244,66,102400,[1],0.3766
la_003,48,MRI,0.4047,0.1034,0.0,0.0738,323,511,102,102400,[1],0.4039
la_003,49,MRI,0.0835,0.2554,0.0079,0.104,820,571,186,102400,[1],0.3718
la_003,50,MRI,0.196,0.0641,0.0,0.0419,766,560,275,102400,[1],0.3701
la_003,51,MRI,0.2715,0.1132,0.0,0.078,451,595,374,102400,[1],0.3666
la_003,52,MRI,0.2549,0.0597,0.0078,0.1221,438,810,480,102400,[1],0.3667
la_003,53,MRI,0.2441,0.115,0.0269,0.1136,383,748,592,102400,[1],0.3583
la_003,54,MRI,0.2424,0.1327,0.0596,0.1993,369,857,720,102400,[1],0.3751
la_003,55,MRI,0.1703,0.0491,0.267,0.3597,1280,1175,810,102400,[1],0.3711
la_003,56,MRI,0.1187,0.2371,0.5341,0.2449,1577,1711,884,102400,[1],0.4091
la_003,57,MRI,0.6515,0.3589,0.5545,0.2648,1731,989,955,102400,[1],0.3823
la_003,58,MRI,0.5806,0.354,0.5372,0.2476,1917,1011,1018,102400,[1],0.3658
la_003,59,MRI,0.642,0.2235,0.5797,0.2757,1971,1323,1054,102400,[1],0.3612
la_003,60,MRI,0.5292,0.3451,0.6272,0.3501,1906,1464,1087,102400,[1],0.3599
la_003,61,MRI,0.1523,0.3767,0.7182,0.5714,936,1446,1113,102400,[1],0.379
la_003,62,MRI,0.7108,0.3511,0.6947,0.4246,1544,1664,1146,102400,[1],0.3659
la_003,63,MRI,0.7227,0.3184,0.6732,0.3807,1613,1898,1171,102400,[1],0.3583
la_003,64,MRI,0.7808,0.3566,0.737,0.3627,1812,1811,1185,102400,[1],0.365
la_003,65,MRI,0.8078,0.2825,0.7281,0.2614,1775,1819,1211,102400,[1],0.3928
la_003,66,MRI,0.8356,0.3743,0.737,0.3939,1691,1901,1217,102400,[1],0.3647
la_003,67,MRI,0.8554,0.4483,0.7465,0.3876,1631,1988,1219,102400,[1],0.33
la_003,68,MRI,0.86,0.4983,0.795,0.4953,1593,1734,1207,102400,[1],0.324
la_003,69,MRI,0.8681,0.5392,0.7874,0.3802,1527,1812,1180,102400,[1],0.3302
la_003,70,MRI,0.8105,0.2968,0.8001,0.209,1698,1735,1157,102400,[1],0.3205
la_003,71,MRI,0.7781,0.1656,0.7978,0.2135,1776,1609,1131,102400,[1],0.3389
la_003,72,MRI,0.7341,0.0571,0.8132,0.4659,1897,1485,1100,102400,[1],0.4273
la_003,73,MRI,0.7197,0.0653,0.776,0.324,1909,1574,1073,102400,[1],0.408
la_003,74,MRI,0.8683,0.4511,0.7991,0.3708,1358,1521,1042,102400,[1],0.3482
la_003,75,MRI,0.9207,0.7016,0.8638,0.498,1204,1330,1027,102400,[1],0.3268
la_003,76,MRI,0.9396,0.8059,0.8661,0.5,1141,1305,1011,102400,[1],0.3117
la_003,77,MRI,0.9319,0.7436,0.8698,0.4475,1130,1279,986,102400,[1],0.3174
la_003,78,MRI,0.9347,0.8052,0.857,0.4669,1110,1299,974,102400,[1],0.3278
la_003,79,MRI,0.802,0.3414,0.86,0.4506,1422,1262,952,102400,[1],0.3152
la_003,80,MRI,0.9006,0.5592,0.8853,0.6878,1137,1123,935,102400,[1],0.3184
la_003,81,MRI,0.8635,0.55,0.8939,0.614,1203,1086,921,102400,[1],0.3102
la_003,82,MRI,0.9374,0.8103,0.8772,0.574,998,1036,886,102400,[1],0.5694
la_003,83,MRI,0.963,0.9249,0.8519,0.5281,922,1143,862,102400,[1],0.3674
la_003,84,MRI,0.9442,0.8932,0.9078,0.7558,927,960,829,102400,[1],0.3179
la_003,85,MRI,0.9319,0.8317,0.937,0.798,918,849,801,102400,[1],0.3091
la_003,86,MRI,0.9345,0.8265,0.9293,0.8119,869,805,764,102400,[1],0.3203
la_003,87,MRI,0.9401,0.8718,0.8379,0.5111,818,900,735,102400,[1],0.3099
la_003,88,MRI,0.9259,0.7857,0.7925,0.4361,816,987,709,102400,[1],0.3137
la_003,89,MRI,0.9168,0.7753,0.8012,0.3923,798,969,681,102400,[1],0.3132
la_003,90,MRI,0.9282,0.8621,0.8831,0.6359,753,809,654,102400,[1],0.3087
la_003,91,MRI,0.9236,0.8529,0.9235,0.8208,725,723,624,102400,[1],0.3171
la_003,92,MRI,0.9273,0.8204,0.8611,0.6437,685,781,594,102400,[1],0.3027
la_003,93,MRI,0.9211,0.8312,0.7738,0.4144,656,877,560,102400,[1],0.3135
la_003,94,MRI,0.8909,0.6627,0.7284,0.3812,666,912,535,102400,[1],0.3073
