image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
prostate_00,0,T2,0.6357,0.198,0.8232,0.3953,829,685,571,102400,"[1, 2]",0.6366
prostate_00,1,T2,0.7121,0.1163,0.7019,0.0817,3076,2365,1707,102400,"[1, 2]",0.3321
prostate_00,2,T2,0.7942,0.188,0.6176,0.0794,3142,2665,2073,102400,"[1, 2]",0.3327
prostate_00,3,T2,0.8418,0.1043,0.6789,0.1629,3097,2364,2420,102400,"[1, 2]",0.3346
prostate_00,4,T2,0.9289,0.6224,0.7959,0.0743,3173,2782,2817,102400,"[1, 2]",0.3248
prostate_00,5,T2,0.8874,0.3575,0.8929,0.2152,3804,3249,3070,102400,"[1, 2]",0.3315
prostate_00,6,T2,0.9411,0.4355,0.9084,0.2302,3471,3700,3306,102400,"[1, 2]",0.3282
prostate_00,7,T2,0.9301,0.2709,0.9075,0.2604,3545,3846,3308,102400,"[1, 2]",0.3313
prostate_00,8,T2,0.9191,0.4233,0.8876,0.2317,3565,3926,3318,102400,"[1, 2]",0.3235
prostate_00,9,T2,0.9445,0.5647,0.8758,0.058,3488,4055,3159,102400,"[1, 2]",0.3322
prostate_00,10,T2,0.9106,0.2739,0.8872,0.1393,3300,3773,3008,102400,"[1, 2]",0.3276
prostate_00,11,T2,0.8675,0.289,0.8549,0.1576,2993,3102,2321,102400,[2],0.3325
prostate_00,12,T2,0.8144,0.1616,0.7433,0.0,1706,1990,1177,102400,[2],0.3307
prostate_00,13,T2,0.5495,0.0307,0.6618,0.0,1560,1195,591,102400,[2],0.3229
prostate_01,2,T2,0.437,0.0345,0.5993,0.0,912,596,255,102400,[2],0.325
prostate_01,3,T2,0.6479,0.1049,0.7176,0.0,1531,1335,747,102400,[2],0.3341
prostate_01,4,T2,0.7814,0.1184,0.6237,0.1653,1887,2003,1210,102400,"[1, 2]",0.3289
prostate_01,5,T2,0.8022,0.2621,0.5814,0.23,2890,2406,1949,102400,"[1, 2]",0.3452
prostate_01,6,T2,0.8916,0.2589,0.7347,0.1137,3467,2988,2859,102400,"[1, 2]",0.3439
prostate_01,7,T2,0.8898,0.4218,0.7846,0.1083,4968,4595,4041,102400,"[1, 2]",0.3259
prostate_01,8,T2,0.899,0.251,0.774,0.0711,5665,4557,4629,102400,"[1, 2]",0.3216
prostate_01,9,T2,0.9316,0.3591,0.7389,0.1245,5809,4376,5155,102400,"[1, 2]",0.3309
prostate_01,10,T2,0.9092,0.2078,0.851,0.1287,6370,5880,5309,102400,"[1, 2]",0.3303
prostate_01,11,T2,0.9013,0.3228,0.92,0.2318,6582,5889,5452,102400,"[1, 2]",0.3338
prostate_01,12,T2,0.9466,0.4822,0.8848,0.2062,5839,5850,5524,102400,"[1, 2]",0.3207
prostate_01,13,T2,0.8969,0.2445,0.8604,0.1903,6298,6292,5507,102400,"[1, 2]",0.3301
prostate_01,14,T2,0.8136,0.1591,0.814,0.1373,4959,4316,3473,102400,[2],0.3231
prostate_01,15,T2,0.8303,0.2448,0.6754,0.0866,3630,3305,2768,102400,[2],0.3246
prostate_01,16,T2,0.7067,0.1218,0.7163,0.2605,1981,1773,1220,102400,[2],0.3237
prostate_01,17,T2,0.5441,0.0,0.56,0.0,1485,1427,555,102400,[2],0.3283
prostate_02,3,T2,0.4934,0.1079,0.6948,0.0,1710,1052,560,102400,[2],0.3284
prostate_02,4,T2,0.6202,0.212,0.7509,0.0,1912,1449,871,102400,[2],0.3237
prostate_02,5,T2,0.6565,0.1129,0.7678,0.0284,2866,2250,1402,102400,"[1, 2]",0.3337
prostate_02,6,T2,0.838,0.3976,0.8373,0.0109,2981,3131,2267,102400,"[1, 2]",0.3231
prostate_02,7,T2,0.8227,0.3156,0.8426,0.1063,4165,3841,3002,102400,"[1, 2]",0.3296
prostate_02,8,T2,0.9659,0.7306,0.8497,0.1,3603,4582,3574,102400,"[1, 2]",0.3284
prostate_02,9,T2,0.9546,0.6022,0.8195,0.0625,4361,4372,4045,102400,"[1, 2]",0.3421
prostate_02,10,T2,0.8974,0.3607,0.8292,0.0774,5239,4315,4411,102400,"[1, 2]",0.3315
prostate_02,11,T2,0.9117,0.2865,0.8481,0.1223,5600,4773,4695,102400,"[1, 2]",0.3308
prostate_02,12,T2,0.9325,0.4808,0.8436,0.0915,5220,4615,4721,102400,"[1, 2]",0.3286
prostate_02,13,T2,0.94,0.501,0.8663,0.1468,5112,4542,4769,102400,"[1, 2]",0.3297
prostate_02,14,T2,0.8583,0.1876,0.8636,0.0846,3744,4814,3787,102400,"[1, 2]",0.3339
prostate_02,15,T2,0.8146,0.013,0.87,0.0455,5265,4699,3618,102400,"[1, 2]",0.3261
prostate_02,16,T2,0.794,0.165,0.8124,0.0575,3578,3463,2369,102400,[2],0.3329
prostate_02,17,T2,0.8251,0.3239,0.7968,0.1606,2754,3047,2021,102400,[2],0.333
prostate_02,18,T2,0.8384,0.2395,0.8515,0.2949,2512,2429,1813,102400,[2],0.3295
prostate_02,19,T2,0.833,0.1571,0.8402,0.1522,2316,2282,1653,102400,[2],0.324
prostate_02,20,T2,0.6335,0.0,0.7843,0.0,2278,1637,1056,102400,[2],0.3248
prostate_04,1,T2,0.2179,0.0,0.4286,0.0,785,352,96,102400,[2],0.3224
prostate_04,2,T2,0.7322,0.1205,0.7467,0.1391,2005,1914,1158,102400,[2],0.316
prostate_04,3,T2,0.7842,0.2055,0.8449,0.1169,4416,3925,2937,102400,[2],0.3241
prostate_04,4,T2,0.9325,0.4072,0.8289,0.0818,5797,6107,5094,102400,"[1, 2]",0.3213
prostate_04,5,T2,0.8713,0.2665,0.8345,0.0621,6776,6618,6001,102400,"[1, 2]",0.3219
prostate_04,6,T2,0.8889,0.3237,0.8657,0.0865,6958,7298,7269,102400,"[1, 2]",0.3268
prostate_04,7,T2,0.8833,0.2325,0.8679,0.0267,7420,7542,7630,102400,"[1, 2]",0.3287
prostate_04,8,T2,0.9022,0.2982,0.8885,0.117,7932,7685,7963,102400,"[1, 2]",0.3189
