image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
spleen_10,23,CT,0.7314,0.24,0.5471,0.2143,624,213,467,262144,[1],0.888
spleen_10,24,CT,0.9391,0.7755,0.8417,0.5059,1363,967,1314,262144,[1],0.5281
spleen_10,25,CT,0.9646,0.9077,0.7228,0.0353,1988,1095,1935,262144,[1],0.5222
spleen_10,26,CT,0.9459,0.6771,0.785,0.1862,2613,1752,2559,262144,[1],0.514
spleen_10,27,CT,0.9202,0.6655,0.6356,0.0655,4398,3614,3935,262144,[1],0.5083
spleen_10,28,CT,0.9635,0.7586,0.6048,0.0287,4818,4219,4548,262144,[1],0.492
spleen_10,29,CT,0.9632,0.7241,0.5806,0.0274,5169,4829,4833,262144,[1],0.509
spleen_10,30,CT,0.9607,0.7554,0.5874,0.0268,5454,4835,5043,262144,[1],0.5085
spleen_10,31,CT,0.9544,0.7307,0.9739,0.8908,5413,5052,4949,262144,[1],0.4869
spleen_10,32,CT,0.9517,0.693,0.9691,0.8423,4987,4519,4537,262144,[1],0.4996
spleen_10,33,CT,0.9445,0.6433,0.9711,0.9165,4724,4252,4227,262144,[1],0.5078
spleen_10,34,CT,0.9066,0.4772,0.9532,0.785,4503,3592,3783,262144,[1],0.5226
spleen_10,35,CT,0.906,0.6149,0.9656,0.9224,3916,3112,3307,262144,[1],0.5191
spleen_10,36,CT,0.9359,0.634,0.9494,0.7391,3266,2681,2876,262144,[1],0.4987
spleen_10,37,CT,0.8207,0.2719,0.9618,0.8017,3414,2236,2376,262144,[1],0.4906
spleen_10,38,CT,0.8224,0.1751,0.7071,0.1378,2412,926,1693,262144,[1],0.4971
spleen_10,39,CT,0.7812,0.2977,0.8605,0.6047,1034,580,689,262144,[1],0.5032
spleen_12,62,CT,0.8588,0.8421,0.7273,0.6636,287,155,230,262144,[1],0.5034
spleen_12,63,CT,0.9117,0.7937,0.7572,0.5833,714,372,600,262144,[1],0.4836
spleen_12,64,CT,0.9185,0.7993,0.7484,0.4435,1061,599,927,262144,[1],0.4941
spleen_12,65,CT,0.9339,0.7816,0.7387,0.3123,1347,749,1195,262144,[1],0.4884
spleen_12,66,CT,0.9222,0.7423,0.7868,0.4348,1660,1004,1426,262144,[1],0.4851
spleen_12,67,CT,0.9307,0.7546,0.8344,0.5296,1887,1528,1648,262144,[1],0.4762
spleen_12,68,CT,0.9269,0.7764,0.6165,0.1871,2121,1011,1834,262144,[1],0.4855
spleen_12,69,CT,0.9176,0.7277,0.5872,0.2044,2370,1109,2011,262144,[1],0.4888
spleen_12,70,CT,0.9253,0.722,0.5658,0.1407,2566,1164,2215,262144,[1],0.4859
spleen_12,71,CT,0.9327,0.7457,0.5492,0.1511,2769,1162,2429,262144,[1],0.5044
spleen_12,72,CT,0.9418,0.7996,0.6112,0.1804,2987,1386,2662,262144,[1],0.5033
spleen_12,73,CT,0.9427,0.7758,0.6153,0.2938,3237,1415,2892,262144,[1],0.5213
spleen_12,74,CT,0.9499,0.8082,0.8874,0.4131,3475,2651,3155,262144,[1],0.5161
spleen_12,75,CT,0.9434,0.7073,0.9182,0.6721,3835,3050,3430,262144,[1],0.4967
