image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
liver_0,46,CT,0.3459,0.0,0.3273,0.3913,220,64,46,262144,[2],0.6267
liver_0,56,CT,0.5348,0.0,0.6408,0.4149,474,136,173,262144,[2],0.3432
liver_0,57,CT,0.034,0.0,0.0446,0.0637,3104,4025,368,262144,[2],0.345
liver_0,58,CT,0.0,0.0,0.0476,0.0659,4149,7325,538,262144,[2],0.3468
liver_0,59,CT,0.3552,0.0264,0.3421,0.209,1746,1114,377,262144,[2],0.3427
liver_0,60,CT,0.055,0.0425,0.0062,0.095,3992,3672,189,262144,[2],0.3416
liver_0,61,CT,0.6159,0.3765,0.7788,0.7463,209,133,93,262144,[2],0.349
liver_0,62,CT,0.2,0.0,0.2933,0.4444,108,63,12,262144,[2],0.3398
liver_0,65,CT,0.1259,0.0,0.2439,0.52,134,32,9,262144,[2],0.3433
liver_0,66,CT,0.0029,0.0271,0.0,0.0,10367,11744,150,262144,[2],0.3425
liver_0,67,CT,0.3978,0.0,0.5823,0.5,294,164,73,262144,[2],0.3409
liver_0,68,CT,0.2193,0.027,0.4464,0.7021,268,79,33,262144,[2],0.3377
liver_0,69,CT,0.0225,0.0409,0.0,0.0142,3152,4320,136,262144,[2],0.3482
liver_0,70,CT,0.3429,0.3455,0.4516,0.5476,142,60,33,262144,[2],0.3461
liver_0,71,CT,0.4277,0.0,0.7386,0.3882,636,179,173,262144,[2],0.3405
liver_0,72,CT,0.5978,0.2137,0.6263,0.4471,441,109,188,262144,[2],0.3485
liver_1,56,CT,0.2661,0.0,0.3617,0.3187,430,216,66,262144,[2],0.361
liver_1,57,CT,0.0,0.0,0.0405,0.0606,6378,7064,846,262144,[2],0.3762
liver_1,58,CT,0.0,0.0,0.1497,0.0788,4050,7978,986,262144,[2],0.3824
liver_1,59,CT,0.4479,0.0897,0.494,0.218,2273,1655,661,262144,[2],0.3622
liver_1,60,CT,0.1279,0.0195,0.1025,0.0526,5431,4614,481,262144,[2],0.3409
liver_1,61,CT,0.0269,0.0974,0.0167,0.0639,5900,5768,356,262144,[2],0.3514
liver_1,62,CT,0.8064,0.5481,0.7773,0.373,450,473,304,262144,[2],0.3518
liver_1,63,CT,0.4057,0.0684,0.4765,0.4886,334,234,85,262144,[2],0.3475
liver_1,64,CT,0.2892,0.0,0.5547,0.5,278,90,47,262144,[2],0.3397
liver_1,65,CT,0.0095,0.0336,0.0001,0.0278,12625,15452,227,262144,[2],0.3493
liver_1,66,CT,0.0593,0.0262,0.0308,0.0333,11495,14091,445,262144,[2],0.3439
liver_1,67,CT,0.0746,0.1044,0.1271,0.1536,4885,3773,288,262144,[2],0.3445
liver_1,68,CT,0.0,0.0,0.0374,0.0495,2735,5160,404,262144,[2],0.3423
liver_1,69,CT,0.7091,0.5,0.8364,0.5,395,316,234,262144,[2],0.343
liver_1,70,CT,0.0455,0.0817,0.0743,0.0829,3537,11845,595,262144,[2],0.3577
liver_1,71,CT,0.027,0.0776,0.0213,0.0496,3497,7036,580,262144,[2],0.3521
liver_1,72,CT,0.6885,0.2416,0.7471,0.2966,720,409,378,262144,[2],0.3429
liver_1,73,CT,0.3904,0.0102,0.6473,0.3429,870,305,211,262144,[2],0.3447
liver_10,327,CT,0.1618,0.0,0.2817,0.4,159,57,14,262144,[2],0.5512
liver_10,328,CT,0.3378,0.0,0.5301,0.3036,369,91,75,262144,[2],0.3402
liver_10,329,CT,0.4038,0.0611,0.5985,0.2975,759,199,192,262144,[2],0.3469
liver_10,330,CT,0.6126,0.1882,0.7468,0.3577,856,329,378,262144,[2],0.3384
liver_10,331,CT,0.5828,0.0201,0.6721,0.3459,1014,321,417,262144,[2],0.3492
liver_10,332,CT,0.5909,0.04,0.7913,0.3699,1166,479,489,262144,[2],0.3445
liver_10,333,CT,0.5927,0.0758,0.7467,0.1854,1325,516,558,262144,[2],0.3495
liver_10,334,CT,0.6145,0.1256,0.7824,0.4,1404,485,627,262144,[2],0.3369
liver_10,335,CT,0.6381,0.1059,0.7003,0.2025,1509,444,707,262144,[2],0.3453
liver_10,336,CT,0.7253,0.2478,0.7569,0.3865,1319,474,752,262144,[2],0.3388
liver_10,337,CT,0.6837,0.0956,0.9082,0.6971,1496,727,777,262144,[2],0.3493
liver_10,338,CT,0.6868,0.0,0.8457,0.4035,1503,607,786,262144,[2],0.3404
liver_10,339,CT,0.7511,0.2112,0.7842,0.1792,1314,623,795,262144,[2],0.3418
liver_10,340,CT,0.7416,0.3668,0.8143,0.2402,1342,698,810,262144,[2],0.3398
liver_10,341,CT,0.7823,0.292,0.8556,0.5165,1220,695,815,262144,[2],0.3415
liver_10,342,CT,0.7723,0.2222,0.8513,0.4022,1248,703,803,262144,[2],0.3505
liver_10,343,CT,0.7388,0.3319,0.8466,0.3977,1183,702,739,262144,[2],0.3426
liver_10,344,CT,0.7061,0.2556,0.8326,0.3424,1184,839,660,262144,[2],0.3419
liver_10,345,CT,0.674,0.2089,0.797,0.259,1151,624,588,262144,[2],0.3437
liver_10,346,CT,0.8105,0.3557,0.7976,0.3057,699,478,525,262144,[2],0.3465
liver_10,347,CT,0.5234,0.1928,0.781,0.3295,1385,683,495,262144,[2],0.3392
liver_10,348,CT,0.5057,0.1626,0.5744,0.1429,1371,497,464,262144,[2],0.3519
liver_10,349,CT,0.4625,0.1218,0.5714,0.2317,1215,434,385,262144,[2],0.3494
liver_10,350,CT,0.4243,0.1181,0.317,0.2621,1139,285,308,262144,[2],0.3482
liver_10,351,CT,0.6945,0.0982,0.6573,0.3226,359,235,191,262144,[2],0.3473
